product,title,rating,body
"STRAUSS Anti-Microbial Evaporative| Ice-Wrap Cooling Mesh Neck Towel for Fitness, Small Hand Towel, Workouts, Yoga, Gym,Sp...","3.0 out of 5 stars
Over priced",3.0,"The product is fair in quality. It is over priced.
Read more"
"STRAUSS Anti-Microbial Evaporative| Ice-Wrap Cooling Mesh Neck Towel for Fitness, Small Hand Towel, Workouts, Yoga, Gym,Sp...","1.0 out of 5 stars
Product review",1.0,"Please do not buy this , it is literally the worst thing ever seen
Read more"
"STRAUSS Anti-Microbial Evaporative| Ice-Wrap Cooling Mesh Neck Towel for Fitness, Small Hand Towel, Workouts, Yoga, Gym,Sp...","1.0 out of 5 stars
Waste of money",1.0,"Third quality product totally waste of money and not returnable. You don't have return option so don't buy it.
Read more"
"STRAUSS Anti-Microbial Evaporative| Ice-Wrap Cooling Mesh Neck Towel for Fitness, Small Hand Towel, Workouts, Yoga, Gym,Sp...","1.0 out of 5 stars
why did I buy this would be your question after you see the product.",1.0,"Just buy something else
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"5.0 out of 5 stars
Good quality. Looks smart.",5.0,"The media could not be loaded.
                



 I bought this for my daughter as she travels by bus to school and cannot close the windows even on wintry mornings. I really liked the warm inner lining that gives double protection and the cap covers the ears too. The pattern on the outside looks great, ofcourse. Good buy. Hopefully will be able to update after washing and using for a while.
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"4.0 out of 5 stars
Good",4.0,"Received same product...but the product looked messy as it should be....comfort is ohk,versatility is ohk,fit is ohk,warmth is ohk,color is good,style should be made more comfortable for users
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"5.0 out of 5 stars
Very good 👍",5.0,"Worth to buy and very good 👍
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"3.0 out of 5 stars
Wool strands coming out",3.0,"Not so good..
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"5.0 out of 5 stars
Best one👍",5.0,"Value for money.
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"4.0 out of 5 stars
Very smart cap",4.0,". This cap looks smart although it doesn't cover ears properly . But looks beautiful and smart. Worth buying
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"5.0 out of 5 stars
Excellent",5.0,"Really good product…
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"1.0 out of 5 stars
Poor quality",1.0,"Very cheap and poor quality
Read more"
DE JURE FITNESS Ankle Weight/Wrist Weight 0.5KG Pair (0.5KG X 2PCS = 1KG) (Orange)-E (Orange),"5.0 out of 5 stars
Very good and economical",5.0,"The ankle weights are of very good quality. I think this is an international brand. Value for money in my opinion
Read more"
DE JURE FITNESS Ankle Weight/Wrist Weight 0.5KG Pair (0.5KG X 2PCS = 1KG) (Orange)-E (Orange),"3.0 out of 5 stars
Not so good",3.0,"i bought this product 8 months ago, been using this, but it seems that there is something wrong with it, i see silver dust after removing the weights, and its kinda itchy or else its good.
Read more"
"Rioff® Height Increaser Heavy Sangal Steel Chin-up, Hanging Rod Pull up Bar for Home & Gym (6FT)","5.0 out of 5 stars
Good",5.0,"excellent product. sturdy and came in good packaging
Read more"
"Rioff® Height Increaser Heavy Sangal Steel Chin-up, Hanging Rod Pull up Bar for Home & Gym (6FT)","4.0 out of 5 stars
Space maximum",4.0,"Super quality
Read more"
"Rioff® Height Increaser Heavy Sangal Steel Chin-up, Hanging Rod Pull up Bar for Home & Gym (6FT)","5.0 out of 5 stars
Very nice product",5.0,"This product is very nice. quality is very good
Read more"
Clovia Women's Polyester Activewear Sports Ankle Length Tights,"5.0 out of 5 stars
Amazing fit true to size",5.0,"Fitting is amazing except it's not ankle  length
Read more"
Clovia Women's Polyester Activewear Sports Ankle Length Tights,"4.0 out of 5 stars
Track pant",4.0,"Very good fabric, elasticity is also good n it's sooo good to wearing...
Read more"
Clovia Women's Polyester Activewear Sports Ankle Length Tights,"5.0 out of 5 stars
Very comfortable, worth the price",5.0,"The quality is very good.  It is comfortable and fabric is soft and stretches well.
Read more"
Clovia Women's Polyester Activewear Sports Ankle Length Tights,"1.0 out of 5 stars
Received wrong product",1.0,"I did not receive t active wear pants....received clovia's bell bottom pants....but the quality was good n I liked it... so did not return it.
Read more"
Clovia Women's Polyester Activewear Sports Ankle Length Tights,"5.0 out of 5 stars
Nice n comfortable",5.0,"Comfortable and squat proof.
Read more"
Clovia Women's Polyester Activewear Sports Ankle Length Tights,"3.0 out of 5 stars
Not for plus size",3.0,"Fit is comfortable, but not elastic enough. Doesn't suit plus size at all. Has the tendency to slide down because of lower stretch in fabric.
Read more"
Clovia Women's Polyester Activewear Sports Ankle Length Tights,"5.0 out of 5 stars
Awesome clothes",5.0,"Nice
Read more"
Clovia Women's Polyester Activewear Sports Ankle Length Tights,"4.0 out of 5 stars
Superb quality",4.0,"I like it. pant length is Iittle bit more but quality is superb.If anyone buy please go for it. Thank you Clovia and Amazon 🙏
Read more"
Recharge Men Polyester Compression Sports Shorts Half Tights,"5.0 out of 5 stars
Best quality",5.0,"I have tried several brands online but ReDesign has become my go to brand. I also own their full lenght tights and full sleeve vest which i primarily use for gym/cricket and outdoor activities. The stitches are intact, the fabric has good stretch and the fit is perfect. I use M for 33"" waist and 60kg, 5'6'',  gives a slightly compression fit which i like. Go for L if you want good fit without extra compression.
Read more"
Recharge Men Polyester Compression Sports Shorts Half Tights,"4.0 out of 5 stars
Quality product",4.0,"Ordered the blue one but received black. Otherwise product is very good. Material used is good quality and fits good as well. 👍🏼
Read more"
Recharge Men Polyester Compression Sports Shorts Half Tights,"5.0 out of 5 stars
Excellent product",5.0,"Very comfortable to wear, product quality is excellent
Read more"
Recharge Men Polyester Compression Sports Shorts Half Tights,"3.0 out of 5 stars
Satisfactory",3.0,"Satisfactory
Read more"
Recharge Men Polyester Compression Sports Shorts Half Tights,"5.0 out of 5 stars
very useful good product",5.0,"very useful good product
Read more"
Recharge Men Polyester Compression Sports Shorts Half Tights,"4.0 out of 5 stars
Value for money",4.0,"I have beeen using it while running n playing cricket. Its very comfortable. Quality is good. Fabric is bit thin but its fine as long as quality n durability is good.
Read more"
Recharge Men Polyester Compression Sports Shorts Half Tights,"5.0 out of 5 stars
Comfortable",5.0,"Good
Read more"
Recharge Men Polyester Compression Sports Shorts Half Tights,"1.0 out of 5 stars
Super bad feel n super bad fit.",1.0,"The material is just not good. Again the fit is very bad... The fit design is very bad actually. They did not cut the material like a pro fit. I am super regretting this buy.
Read more"
Kids Thermal Inner Wear Top and Pyjama Set Winter Wear Black.,"5.0 out of 5 stars
Awesome product",5.0,"Great comfort , good fit . my children are comfortable , usually certain dresses cause some irritation in the stiching area or tag area or due to design, but wearing this under those clothes makes them quite comfortable and easier to deal with . i come from a cold place and this is perfect for the weather .
Read more"
Kids Thermal Inner Wear Top and Pyjama Set Winter Wear Black.,"1.0 out of 5 stars
Not of good quality. It got lint within a single wash",1.0,"Not a good quality product
Read more"
Kids Thermal Inner Wear Top and Pyjama Set Winter Wear Black.,"3.0 out of 5 stars
Avg product",3.0,"Not worth for money
Read more"
Kids Thermal Inner Wear Top and Pyjama Set Winter Wear Black.,"4.0 out of 5 stars
It is nice u can buy.",4.0,"Quality of cloth is good , fitting also overall nice I buy 5-6year age, it's warm and fitted to him.
Read more"
Kids Thermal Inner Wear Top and Pyjama Set Winter Wear Black.,"5.0 out of 5 stars
I like it so much",5.0,"It's fabric is so nice 👍Definitely buy it
Read more"
Kids Thermal Inner Wear Top and Pyjama Set Winter Wear Black.,"1.0 out of 5 stars
Material is not good ,after 1 day use bubbles came out",1.0,"Material is not good ,after 1 day use bubbles came out
Read more"
Kids Thermal Inner Wear Top and Pyjama Set Winter Wear Black.,"5.0 out of 5 stars
Good product",5.0,"Beautiful product
Read more"
Kids Thermal Inner Wear Top and Pyjama Set Winter Wear Black.,"4.0 out of 5 stars
Comfortable and classy",4.0,"Reviewing after 1 month of use. It's very comfortable for the kids and look good.
Read more"
Zipper-G Casual Trucker Baseball Cap Half Net Mesh with Snapback Closure for Men Women,"1.0 out of 5 stars
Very bad color",1.0,"Very bad product
Read more"
"Rioff® Height Increaser Heavy Sangal Steel Chin-up, Hanging Rod Pull up Bar for Home & Gym (6FT)","5.0 out of 5 stars
Good",5.0,"excellent product. sturdy and came in good packaging
Read more"
"Rioff® Height Increaser Heavy Sangal Steel Chin-up, Hanging Rod Pull up Bar for Home & Gym (6FT)","4.0 out of 5 stars
Space maximum",4.0,"Super quality
Read more"
"Rioff® Height Increaser Heavy Sangal Steel Chin-up, Hanging Rod Pull up Bar for Home & Gym (6FT)","5.0 out of 5 stars
Very nice product",5.0,"This product is very nice. quality is very good
Read more"
"The Indian Casa- 10 Feet X 80 Feet Nylon Cricket Practice Net (Green, 10X20)","3.0 out of 5 stars
Good for cricket practice with a tennis ball",3.0,"It will be ok for practising cricket in home lawn or balcony with a tennis ball. Not strong enough and suitable for cork ball and cricket ball.
Read more"
"The Indian Casa- 10 Feet X 80 Feet Nylon Cricket Practice Net (Green, 10X20)","5.0 out of 5 stars
Net Quality Good",5.0,"Good product.nice quality of net. Tying ropes are much longer and of better quality.
Read more"
"The Indian Casa- 10 Feet X 80 Feet Nylon Cricket Practice Net (Green, 10X20)","5.0 out of 5 stars
Best product",5.0,"This is very good material (lite weight) and parfect size for this value.
Read more"
"The Indian Casa- 10 Feet X 80 Feet Nylon Cricket Practice Net (Green, 10X20)","3.0 out of 5 stars
Ok",3.0,"Value for money.
Read more"
"The Indian Casa- 10 Feet X 80 Feet Nylon Cricket Practice Net (Green, 10X20)","1.0 out of 5 stars
Third class  me isko 0 se bhi Kam rating dinga",1.0,"Bekar quality
Read more"
"The Indian Casa- 10 Feet X 80 Feet Nylon Cricket Practice Net (Green, 10X20)","1.0 out of 5 stars
Ffffgg",1.0,"Faltu
Read more"
"The Indian Casa- 10 Feet X 80 Feet Nylon Cricket Practice Net (Green, 10X20)","1.0 out of 5 stars
Waste",1.0,"Utter waste of money, halki aati ball 2/10 baar rok lega thodi tez ball aate he aar paar ho jati hai! Bilkul bekaar hai bhai mat order karna
Read more"
"The Indian Casa- 10 Feet X 80 Feet Nylon Cricket Practice Net (Green, 10X20)","5.0 out of 5 stars
Nice product",5.0,"Nice
Read more"
"Gravin Messi Football with Football Pump Combo & Air niddle, Size 5 No (black)","5.0 out of 5 stars
V good football",5.0,"This ball is so good I am using this ball past 1 month one ball din't blast and performance is so good I am thinking this is all surface football buy this product if you are beginner try this ball
Read more"
"Gravin Messi Football with Football Pump Combo & Air niddle, Size 5 No (black)","1.0 out of 5 stars
Do not Buy",1.0,"Worst quality product. Changed it once and again had a bad quality product delivered. Pump given along with it was another level of crap.Wasted my money on this
Read more"
"Gravin Messi Football with Football Pump Combo & Air niddle, Size 5 No (black)","3.0 out of 5 stars
Not upto the mark",3.0,Read more
"Gravin Messi Football with Football Pump Combo & Air niddle, Size 5 No (black)","5.0 out of 5 stars
Best foot ball",5.0,"Est
Read more"
"Gravin Messi Football with Football Pump Combo & Air niddle, Size 5 No (black)","1.0 out of 5 stars
Completely different & Low Quality product . Wrong product description",1.0,"Feeling cheated after seeing the product quality as compared to the product description and sample photo . The ball appears to be used by someone before being delivered to me . Didn't expect such thing from Amazon .
Read more"
"Gravin Messi Football with Football Pump Combo & Air niddle, Size 5 No (black)","1.0 out of 5 stars
I got the wrong color and quality is too bad it looks oily",1.0,"I got the wrong color and quality is too bad it looks oily
Read more"
"Gravin Messi Football with Football Pump Combo & Air niddle, Size 5 No (black)","1.0 out of 5 stars
Bad quality 👎  👎",1.0,"Dislike dislike dislike dislike dislikeDislike dislike dislike dislike dislikeDislike dislike dislike dislike dislikeDislike dislike dislike dislike dislike
Read more"
Hand Shake Trophies 6.5 Inch,"5.0 out of 5 stars
Nice one",5.0,"Good one in this price range
Read more"
Hand Shake Trophies 6.5 Inch,"3.0 out of 5 stars
Very simple plastic thickness",3.0,"Simple plastic material used for this shield 🛡️,  atleast aluminium alloy is preferable for making shield 🛡️ ,. Moreover package cost is more than half of the shield cost/price
Read more"
Hand Shake Trophies 6.5 Inch,"5.0 out of 5 stars
Good but quality nt good",5.0,"Product quality bad
Read more"
Hand Shake Trophies 6.5 Inch,"3.0 out of 5 stars
Okay okay product",3.0,"Approximately 5.5 inches  long.. to smallLooks same at pictureVery poor quality  made with cheap quality  plastic..Literally  zero weight .. over priced
Read more"
Adidas Yoga Mat,"1.0 out of 5 stars
Bad Yoga Mat",1.0,"It's made of some poor quality material. It is so hard that it neither has proper cushioning ( Despite being 8 mm thick ) not can easily be folded.Not upto the name of Adidas ... waste of money.
Read more"
Adidas Yoga Mat,"3.0 out of 5 stars
Thick but slippery",3.0,"I was looking for a thicker mat that would also provide a good grip and thought that buying from a known brand would be helpful.Not worth paying extra because the mat does not have enough of a grip. Mat will work best for softer asanas and pranayam. Consider laying a thin cloth over it if you will be sweaty or might need to maintain a proper grip
Read more"
Adidas Yoga Mat,"4.0 out of 5 stars
Slightly damaged product delivered..",4.0,"Slightly damaged product they delivered..It’s soft and well cushioning!And price is way lesser than showroom price for a same product!Slightly the width is less.Could have been satisfied if its a unblemished delivered product!I recommend this product!Will update about the longitivtiy later ..
Read more"
Adidas Yoga Mat,"4.0 out of 5 stars
Decent product",4.0,"The product is quite decent. But the issue lies in the fact that the seller sent me a pink mat, in spite of me placing an order for a raw green variant. Kindly take heed of this before purchasing.
Read more"
Adidas Yoga Mat,"3.0 out of 5 stars
Perfect size for yoga",3.0,"I ordered a green one and received ivory one. It has holes on it which are not through to the other side. It looked dirty too. I kept it cause my son used it as soon as I opened it.The size us perfect for yoga though.
Read more"
Adidas Yoga Mat,"1.0 out of 5 stars
quality issue",1.0,"poor quality.
Read more"
Adidas Yoga Mat,"2.0 out of 5 stars
Slippery mat",2.0,"Mat is very slippery. Better to go for something which is much lesser in price rather than spending on this.
Read more"
Adidas Yoga Mat,"1.0 out of 5 stars
Yoga  mat",1.0,"Very thin and doesn't match with as advertised.Nothing else.
Read more"
"Thermal Inner Wear for Women Set Top and Pyjama Set Black, Winter Thermal Wear for Women Inner Set for Women","5.0 out of 5 stars
It was good",5.0,"Worth moneyNice material
Read more"
Leriya Fashion Women's Joggers Harem Pants Lightweight Athletic Tapered Lounge Pants for Workout Yoga Running with Pockets,"5.0 out of 5 stars
Trouser",5.0,"Nice trouser. Stretchable and comfortable to wear it's perfect for 5.2 feet womenValue for money . The trouser is extremely suitable for sports gym and running.Cotton material .
Read more"
Leriya Fashion Women's Joggers Harem Pants Lightweight Athletic Tapered Lounge Pants for Workout Yoga Running with Pockets,"1.0 out of 5 stars
Material is not good",1.0,"Not good material
Read more"
Leriya Fashion Women's Joggers Harem Pants Lightweight Athletic Tapered Lounge Pants for Workout Yoga Running with Pockets,"4.0 out of 5 stars
Good joggers",4.0,"Very good..material is perfect. Colour is as shown in the picture. Very comfortable for daily walks and exercise. Must buy
Read more"
Leriya Fashion Women's Joggers Harem Pants Lightweight Athletic Tapered Lounge Pants for Workout Yoga Running with Pockets,"3.0 out of 5 stars
It's not too bad but it's not good as expected.",3.0,"Well, fitting is good. Color is same as shown, just a difference of fabric.. It's not good, it's rough fabric and when I opened the package, there was weird smell. Overall it's okay product.
Read more"
Leriya Fashion Women's Joggers Harem Pants Lightweight Athletic Tapered Lounge Pants for Workout Yoga Running with Pockets,"5.0 out of 5 stars
Fabric is very nice",5.0,"Comfortable fo wearing and quality products worth of money
Read more"
Leriya Fashion Women's Joggers Harem Pants Lightweight Athletic Tapered Lounge Pants for Workout Yoga Running with Pockets,"5.0 out of 5 stars
Nice",5.0,"Quality was good and it's worth for what we spent
Read more"
Leriya Fashion Women's Joggers Harem Pants Lightweight Athletic Tapered Lounge Pants for Workout Yoga Running with Pockets,"2.0 out of 5 stars
Fabric is different & so is fitting",2.0,"Fabric shown & sent are completely different, plus didn’t like the fitting at all on me, so will be returning it. It’s like a very slippery material not recommended for summers for sure. Colour also looks very dull due to the material used.
Read more"
Leriya Fashion Women's Joggers Harem Pants Lightweight Athletic Tapered Lounge Pants for Workout Yoga Running with Pockets,"1.0 out of 5 stars
Worst",1.0,"Cheap fabric
Read more"
ArrowMax Football Soccer Ball Matte Finish Material for Kids and Adults | Ideal for Outdoors and Indoor | Durable Material...,"1.0 out of 5 stars
Defect",1.0,"Product is defect so i can't accept this
Read more"
Unisex Wool Blend Beret Cap,"5.0 out of 5 stars
It's pretty good",5.0,"I consider myself to be a person with more than normal head circumference and usually caps don't fit me well. This, I took a chance and it paid off. It fits well and seems of good quality. I don't see any reason to regret this buy. Take your chance.
Read more"
Unisex Wool Blend Beret Cap,"3.0 out of 5 stars
Overall good",3.0,"Overall good product, price could be little less around 125-150.
Read more"
Unisex Wool Blend Beret Cap,"4.0 out of 5 stars
Good",4.0,"Good 👍🏻
Read more"
Unisex Wool Blend Beret Cap,"5.0 out of 5 stars
nice product …go for it without 2nd thought",5.0,"so warm n good looking for winter
Read more"
Unisex Wool Blend Beret Cap,"1.0 out of 5 stars
Waste of money",1.0,"Pathetic and does not even fit properly… it keeps coming off head
Read more"
Unisex Wool Blend Beret Cap,"5.0 out of 5 stars
Baret cap",5.0,"Wow, this is what I like it. Always fond of it. Fascinated by army and ncc. I always wanted it. Thanks Amazon for making it available online.
Read more"
Unisex Wool Blend Beret Cap,"5.0 out of 5 stars
It's nice cap",5.0,"I like it
Read more"
Unisex Wool Blend Beret Cap,"3.0 out of 5 stars
Titan quartz",3.0,"Small
Read more"
Bigbanana Plus Size Men's Regular Fit Trackpants,"5.0 out of 5 stars
Casual wear",5.0,"Good suitable and affordable track pants for my size. Good discount.
Read more"
Bigbanana Plus Size Men's Regular Fit Trackpants,"4.0 out of 5 stars
THIS BRAND IS BEST FOR XTRA SIZE PEOPLES . NOT BECAUSE THEY A GOOD BUT THEY ARE EXTREMELY FABULOUS",4.0,"goood product as shown
Read more"
Bigbanana Plus Size Men's Regular Fit Trackpants,"5.0 out of 5 stars
Best",5.0,"Quality of product is best and fitting also
Read more"
Bigbanana Plus Size Men's Regular Fit Trackpants,"5.0 out of 5 stars
Nice",5.0,"Good
Read more"
Bigbanana Plus Size Men's Regular Fit Trackpants,"1.0 out of 5 stars
Very bad clothes",1.0,"Stiching and clothe is very bad I don’t like this product at all
Read more"
Bigbanana Plus Size Men's Regular Fit Trackpants,"3.0 out of 5 stars
सुधार की ज़रूरत!",3.0,"'बिग बनाना' एक अच्छा ब्रैंड है.  हाल ही में मैने अमेजॉन से काफी सारे ट्रैक पैन्ट्स की खरीद की है. मुझे लगता है कुछ कमियां है जिसपर कंपनीने ध्यान देना बेहद ज़रूरी है.1. सबसे बड़ी समस्या ये है इसका 'नाडा' जो लंबाई में  बेहद 'शॉर्ट' यानि कम है  जिससे Waist यानि कमर पर  भारी कसाव महसूस होता है. इसे कमसे कम 12 से 14 इंच लंबा करना जरूरी है. मुझे अलग से रस्सी खरीदकर 'नाडा' लगाना पडा.2. कपडे की क्वालिटी औसतन दर्ज़े की है. इसमें सुधार की आवश्यकता है.3. पैकेजिंग बेहद घटिया है. सुधार करने की आवश्यकता है.4. कस्टमर ने कितनी क्वांटिटी ऑर्डर की है कृपया ध्यान से पढ़ें और पैकिंग करते वक्त ध्यान दे. मुझे एक ट्रैक पैंट कम भेजी गई. जिसका 'रिफंड' तो 'अमेजॉन' ने तुरंत किया लेकिन कंपनी को ध्यान देंना चाहिये.
Read more"
Bigbanana Plus Size Men's Regular Fit Trackpants,"5.0 out of 5 stars
Great fit, good material",5.0,"Good quality, size as expected
Read more"
Bigbanana Plus Size Men's Regular Fit Trackpants,"4.0 out of 5 stars
Good at first impression",4.0,"Just got them yesterday, quality seems nice but the stitches seem weak , will have to wear it and see after a few weeks and months
Read more"
TOPLOT Track Pant for Men||Mens Regular Fit Track Pant (Track-Pant-5070),"5.0 out of 5 stars
Fashion and Functionality",5.0,"Just added these regular fit track pants to my collection, and I'm thrilled! The fit is absolutely perfect – comfortable for all occasions without sacrificing style. Whether I'm out for a run or just lounging, they're my top pick. Remarkably durable, they've become a staple in my daily wardrobe. The design is sleek and versatile, making them a reliable choice. These track pants nail it when it comes to comfort, fit, and a touch of fashion flair! 👖💫
Read more"
TOPLOT Track Pant for Men||Mens Regular Fit Track Pant (Track-Pant-5070),"5.0 out of 5 stars
Amazing product",5.0,"Lower is very comfortable ..quality of this lower is very good ..colour is very good ..fit and stuff is very good ..length is good .highly recommended
Read more"
TOPLOT Track Pant for Men||Mens Regular Fit Track Pant (Track-Pant-5070),"1.0 out of 5 stars
Fake",1.0,"Not comfortable poor quality
Read more"
Zacharias Men's Fishermen Denim Bucket Hat (Pack of 1) (Fishermen-Gold_Blue_Free Size),"5.0 out of 5 stars
Great fit",5.0,"The product is of good quality and fits well. Design is as shown. I like it 👍
Read more"
Zacharias Men's Fishermen Denim Bucket Hat (Pack of 1) (Fishermen-Gold_Blue_Free Size),"4.0 out of 5 stars
Good quality but size is too big for me.",4.0,"Ok with the product but the size little too big. It doesn't fit exactly. If strong wind blows, it will fly away from your head. Lol
Read more"
Zacharias Men's Fishermen Denim Bucket Hat (Pack of 1) (Fishermen-Gold_Blue_Free Size),"5.0 out of 5 stars
Great looking n well made!",5.0,"This simply looks great, exactly like the image. (See pic). If you like denim shade then can definitely go with this. Price is also fair. Sits comfortably over your head. Size should be perfect for most individuals.Go for it!
Read more"
Zacharias Men's Fishermen Denim Bucket Hat (Pack of 1) (Fishermen-Gold_Blue_Free Size),"5.0 out of 5 stars
Good quality and fit",5.0,"It's a proper bucket hat. The denim is soft so it never felt bulky. Easily fits in pockets or bags
Read more"
Zacharias Men's Fishermen Denim Bucket Hat (Pack of 1) (Fishermen-Gold_Blue_Free Size),"4.0 out of 5 stars
Small size.",4.0,"Size is small.returned.
Read more"
Zacharias Men's Fishermen Denim Bucket Hat (Pack of 1) (Fishermen-Gold_Blue_Free Size),"2.0 out of 5 stars
Very ordinary",2.0,"Not satisfied
Read more"
Zacharias Men's Fishermen Denim Bucket Hat (Pack of 1) (Fishermen-Gold_Blue_Free Size),"5.0 out of 5 stars
Nice looks and quality",5.0,"Excellent
Read more"
Zacharias Men's Fishermen Denim Bucket Hat (Pack of 1) (Fishermen-Gold_Blue_Free Size),"5.0 out of 5 stars
Too good",5.0,"Overall worth buying the product
Read more"
TOPLOT Track Pant for Men||Mens Regular Fit Track Pant (Track-Pant-5070),"4.0 out of 5 stars
Material is good",4.0,"The media could not be loaded.
                



 Material is good. Overall it looks good and price is reasonable.
Read more"
TOPLOT Track Pant for Men||Mens Regular Fit Track Pant (Track-Pant-5070),"3.0 out of 5 stars
Not worth",3.0,"Stitching is not good
Read more"
TOPLOT Track Pant for Men||Mens Regular Fit Track Pant (Track-Pant-5070),"5.0 out of 5 stars
Quality is good",5.0,"Nice
Read more"
TOPLOT Track Pant for Men||Mens Regular Fit Track Pant (Track-Pant-5070),"5.0 out of 5 stars
Worth the Buy",5.0,"Toplot's track pant is a winning combination of comfort and style. The 92% polyester and 8% spandex fabric ensures a perfect fit, making it ideal for sports or gym sessions. With two convenient front pockets and a sleek black color adorned with a stylish typographic print, these track pants not only perform well but also make a fashion statement. A must-have for those who prioritize both functionality and trendiness in their activewear.
Read more"
TOPLOT Track Pant for Men||Mens Regular Fit Track Pant (Track-Pant-5070),"2.0 out of 5 stars
Poor",2.0,"Poor quality fabric.
Read more"
Campus Men's Battle Running Shoes,"5.0 out of 5 stars
Good product",5.0,"Decent design, light weight, good cushion, overall great buy
Read more"
Campus Men's Battle Running Shoes,"4.0 out of 5 stars
Nice product",4.0,"Lovely product
Read more"
Campus Men's Battle Running Shoes,"5.0 out of 5 stars
Good one at this price range",5.0,"Pros:Look ,Price ,Light weightCons:Its small as compared to Normal shoes -  my size is around 6.5 still its tightNot so sure about sole - read some reviews giving negativeAlso I like the small rubber on the sole - can be used for shuttle as they are non marking type.
Read more"
Campus Men's Battle Running Shoes,"3.0 out of 5 stars
Too costly and not quality product but I have not return this product.",3.0,"Seller charges to higher
Read more"
Campus Men's Battle Running Shoes,"1.0 out of 5 stars
Very bad",1.0,"Very bad
Read more"
Campus Men's Battle Running Shoes,"4.0 out of 5 stars
Worth Buying",4.0,"For me its worth Buying, bcoz i got this shoes under Rs 370. Very lightweight, balanced comfort, correct fitting as expected.
Read more"
Campus Men's Battle Running Shoes,"5.0 out of 5 stars
Nice Product",5.0,"I am writing these review after using 24  months of these shoes about more than 250 km of walking from these shoes in 24 months still feeling that these are still new
Read more"
Campus Men's Battle Running Shoes,"5.0 out of 5 stars
Very comfortable shoes",5.0,"Very comfortable shoes and at cheaper price on Amazon than outside local market
Read more"
"Sidearm Elite Cricket Ball Thrower,Pink","5.0 out of 5 stars
Elite sidearm",5.0,"It was superb sidearm, worthy and if you are good thrower it will goes upto 135kmph to 140 kmph ,that to with less effort compare to roboarm good 😊 one to buy
Read more"
"Shrey Classic Steel Cricket Helmet with Mesh Bag,4 Round Velcro Sets","5.0 out of 5 stars
Good",5.0,"It is good resistance for cricket helmet for men in match
Read more"
"Shrey Classic Steel Cricket Helmet with Mesh Bag,4 Round Velcro Sets","4.0 out of 5 stars
Professional quality, safety standards",4.0,"I bought it for my 12 years old daughter, as she plays sometimes with under 19 we thought of providing a better helmet. This helmet is excellent in that price range , grills are good in quality, solid body, size adjustment system is on the back side, the plastic used there is a bit weak. We plan to upgrade the helmet to titanium visor once she turns 16 , so I think you got the idea, this helmet stands between entry level to professional level...
Read more"
"Shrey Classic Steel Cricket Helmet with Mesh Bag,4 Round Velcro Sets","5.0 out of 5 stars
Shrey helmet",5.0,"शानदार प्रोडक्ट
Read more"
"Shrey Classic Steel Cricket Helmet with Mesh Bag,4 Round Velcro Sets","5.0 out of 5 stars
Price",5.0,"Comfort
Read more"
"Shrey Classic Steel Cricket Helmet with Mesh Bag,4 Round Velcro Sets","1.0 out of 5 stars
poor quality",1.0,"the nape adjuster was horrible...it does not hold well..moreover the quality of plastic used in the nape adjuster was horrible..it was a flimsy piece of plastic and if used much it would break away from the helmet...would not recommend it to anyone.
Read more"
"Shrey Classic Steel Cricket Helmet with Mesh Bag,4 Round Velcro Sets","5.0 out of 5 stars
Best quality n perfect fit",5.0,"First of all got delivered 1 day early. My head size is 57cm, was confused if I should go for S Or M. But finally I ordered S size. It's perfect fit. That is really important. This Shrey Classic is perfect fit, has got very good shape. Build quality is really good. Visibility is perfect. Only negative is no earguard. But that is individual choice few players prefer without earguard. I ordered shrey air2.0 earguard, but it's not fitting well to shrey classic. Overall must buy product n shrey is trusted brand.
Read more"
"Shrey Classic Steel Cricket Helmet with Mesh Bag,4 Round Velcro Sets","3.0 out of 5 stars
size",3.0,"buy 1 size smaller for better fit
Read more"
"Shrey Classic Steel Cricket Helmet with Mesh Bag,4 Round Velcro Sets","4.0 out of 5 stars
N",4.0,"I am replacing this because grill was  slightly bend from its position.Otherwise helmate quality was excellent
Read more"
Jockey Girl's Cotton Non Padded Wire Free Everyday Bra,"5.0 out of 5 stars
Jockey Girl's Cotton Non Padded Wire Free Everyday Bra",5.0,"good product and fabric is also very good u can use it daily
Read more"
