product,title,rating,body
Goofy Tails Blue Elevated Dog Bowl| Melamine & Stainless Steel Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Coc...,"5.0 out of 5 stars
Good quality",5.0,"Bought this for French bulldog
Read more"
Goofy Tails Blue Elevated Dog Bowl| Melamine & Stainless Steel Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Coc...,"3.0 out of 5 stars
The plastic quality is good . However the steel bowl looks very cheap",3.0,"Overall okay
Read more"
Goofy Tails Blue Elevated Dog Bowl| Melamine & Stainless Steel Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Coc...,"4.0 out of 5 stars
Highly recommended",4.0,"Excellent product- the quality of the bowl is fabulous and it looks absolutely great. Initially received a damaged bowl, but I was able to return it and get a replacement within a few days.
Read more"
Dibaq Natural Moments Grain Free Turkey Adult Dog Food 2kg,"4.0 out of 5 stars
Good,my dogs like it",4.0,"Good
Read more"
Lana Paws Daddy's Dude Adjustable Embroidered Denim Fabric Dog Collar Belt (M),"5.0 out of 5 stars
So good for my puppy",5.0,"The media could not be loaded.
                



 Very soft  comfortable and can adjust
Read more"
RichBay Royal Guppy Breeding Pellet Fish Food For All Life Stages 22g Economical Combo Set of 3 Nos,"5.0 out of 5 stars
Go for it",5.0,"It is very good food for both adult and fry they eat it very fast but don't overfeed them
Read more"
RichBay Royal Guppy Breeding Pellet Fish Food For All Life Stages 22g Economical Combo Set of 3 Nos,"4.0 out of 5 stars
Really good",4.0,"Really good feed for Guppies. The moment it is sprayed in my pond, Guppies throng and devour it. It is really nice to see them grow and multiply!!!
Read more"
RichBay Royal Guppy Breeding Pellet Fish Food For All Life Stages 22g Economical Combo Set of 3 Nos,"5.0 out of 5 stars
Simply Awesome!!",5.0,"My guppies and platies love this ... its a fine grain pellet and just the right size for juvenile and adult fish... it floats for a bit and begins to sink which is enough time for the fish to get at it ... Good Product!!
Read more"
RichBay Royal Guppy Breeding Pellet Fish Food For All Life Stages 22g Economical Combo Set of 3 Nos,"5.0 out of 5 stars
Low price and good product",5.0,"Good
Read more"
RichBay Royal Guppy Breeding Pellet Fish Food For All Life Stages 22g Economical Combo Set of 3 Nos,"3.0 out of 5 stars
Ok ok",3.0,"I will suggest you to add this in your fish food products but if you will give this daily your fishes will not grow. The product don't have much protein
Read more"
RichBay Royal Guppy Breeding Pellet Fish Food For All Life Stages 22g Economical Combo Set of 3 Nos,"2.0 out of 5 stars
Not so good",2.0,"Guppies  don't like it it seems. Also tank water becomes dirty in couple of days
Read more"
"Cesar Wet Food for Adult Dogs, White Meat Fish & Vegetables Flavour, 6 Trays (6x100g)","5.0 out of 5 stars
Good product",5.0,"My both dogs enjoy this product mixed with dry kibbles or rice. They keep licking their food bowl after. Thank you! Also no side effects after.
Read more"
"Cesar Wet Food for Adult Dogs, White Meat Fish & Vegetables Flavour, 6 Trays (6x100g)","1.0 out of 5 stars
FUNGAL INFESTED.. THREW AWAY... 🥵",1.0,"Almost all packets damagedFUNGAL INFESTED..THREW AWAY... 🥵
Read more"
"Cesar Wet Food for Adult Dogs, White Meat Fish & Vegetables Flavour, 6 Trays (6x100g)","5.0 out of 5 stars
Loved by my dogs",5.0,"my labrador, German shepherd and lasha loves it very much, the aroma is very good .
Read more"
"Cesar Wet Food for Adult Dogs, White Meat Fish & Vegetables Flavour, 6 Trays (6x100g)","5.0 out of 5 stars
Very good product",5.0,"Very good product
Read more"
"Cesar Wet Food for Adult Dogs, White Meat Fish & Vegetables Flavour, 6 Trays (6x100g)","1.0 out of 5 stars
Worst product",1.0,"Product delivered was damaged and was stinking
Read more"
"Cesar Wet Food for Adult Dogs, White Meat Fish & Vegetables Flavour, 6 Trays (6x100g)","2.0 out of 5 stars
Get order on it own..3rd time cancelled..",2.0,"Not every Dog will love to eat
Read more"
"KOZI PET Rectangular Shaped Oxford Fabric Fiber Filled Dog & Cat Beds (Export Quality) (Small, Brown)","5.0 out of 5 stars
Awesome product",5.0,"My pup loves it! She has plenty of space to roll around and make herself comfortable and the fact it's so easy to clean makes it a great buy!The delivery was on time and as described I can't see it having any trouble fitting a medium-sized dog!Go for it, you won't regret it. And your doggo will love you for it!
Read more"
"KOZI PET Rectangular Shaped Oxford Fabric Fiber Filled Dog & Cat Beds (Export Quality) (Small, Brown)","4.0 out of 5 stars
Okayish",4.0,"I liked the product. It's soft.. Yet sturdy enough for my 5.5 month old beagle who is an avid chewer. But the moment I got it, he immediately fell on love with it. He loves sleeping on this. The material is easy to clean.. With a dry cloth. But I want to know how to use it in a washing machine. No matter how much you clean it with a wet cloth or dry cloth.. It still smells a bit looks a bit shabby. The only down side of this product is that dust particles and pet heair gets stuck in between the folds and is hard to clean it completely..
Read more"
"KOZI PET Rectangular Shaped Oxford Fabric Fiber Filled Dog & Cat Beds (Export Quality) (Small, Brown)","5.0 out of 5 stars
Good bed",5.0,"Good product. Slightly smaller than expected, but overall good quality and as described.
Read more"
"KOZI PET Rectangular Shaped Oxford Fabric Fiber Filled Dog & Cat Beds (Export Quality) (Small, Brown)","3.0 out of 5 stars
Not waterproof as described",3.0,"Quality looks decent, brown is more of a dark brown.. Material seems sturdy and waterproof... Edit : It's not totally waterproof as the water/urine seeps into the stitching, so had to wash it after accident and it took 2 days to dry in rainy season.
Read more"
"KOZI PET Rectangular Shaped Oxford Fabric Fiber Filled Dog & Cat Beds (Export Quality) (Small, Brown)","5.0 out of 5 stars
Good one .!!",5.0,"I took size S for an adult Daschund .Product is good and she likes it too .Washable material and for the price it looks good so go for it  .
Read more"
"KOZI PET Rectangular Shaped Oxford Fabric Fiber Filled Dog & Cat Beds (Export Quality) (Small, Brown)","5.0 out of 5 stars
Good product, easily washable",5.0,"I like the product and even my doggie likes it a lot. Although it gets flat very fast it's easy to wash and dries nicely with no smell. It has that tent like material and easily washable. Make sure to check the size while buying because I made the mistake of buying a small one then used it till I purchased a new bigger one again
Read more"
"KOZI PET Rectangular Shaped Oxford Fabric Fiber Filled Dog & Cat Beds (Export Quality) (Small, Brown)","1.0 out of 5 stars
Poor Quality, Wrong Colour",1.0,"The quality of this product is poor and image is very deceptive. We ordered a grey bed however a red one was delivered. They dont look anything like this image and finish is poor.Please avoid this purchase.
Read more"
"KOZI PET Rectangular Shaped Oxford Fabric Fiber Filled Dog & Cat Beds (Export Quality) (Small, Brown)","2.0 out of 5 stars
Cozy but not Scratch-Proof, suitable for older dogs but not durable for active dogs",2.0,"I purchased this dog bed for my one-year-old Labrador, and initially, she loved it. The bed has good padding, and she slept soundly in the afternoon. However, I was disappointed when she managed to tear it on the very same evening. While it might be suitable for older dogs who are less active, I wouldn't recommend it for energetic dogs.
Read more"
"90x60cm, Large Size, 100Pcs Pet Training Pads Drying Surface and Absorbent Core Suitable for Small and Large Breed Puppy","1.0 out of 5 stars
Cheap quality. Fale rating ALERT!!",1.0,"Rating on this product is fake.Cheap quality product. And the funny part is after spending 2k this is non returnable. Please Avoid.
Read more"
Sisliya Washable Cat Beds & Furniture Hiding Cat Bed Cave for 26.4lb Cat Covered Cat Bed for Indoor Cats Soft & Self Warmi...,"5.0 out of 5 stars
Nice and Comfortable House For Cats.",5.0,"The media could not be loaded.
                



 This cat house is really comfortable for pets. My let which is cat really likes to sleep everyday init.
Read more"
Sisliya Washable Cat Beds & Furniture Hiding Cat Bed Cave for 26.4lb Cat Covered Cat Bed for Indoor Cats Soft & Self Warmi...,"4.0 out of 5 stars
Must buy!!",4.0,"The media could not be loaded.
                



 The packaging was great. Delivery was on time. The product is amazing. My cat loved it. She instantly saw the hanging toy and started playing with it. For now she just sits in it for a few minutes. It may take some more time for her to get comfortable with her new house. It is quite sturdy but if your cat is on a heavier side and sleeps towards the end the house tilts behind so you will have to keep it touched to a wall. It may vary from cats to cats. But overall go for it it's worth the money.
Read more"
Sisliya Washable Cat Beds & Furniture Hiding Cat Bed Cave for 26.4lb Cat Covered Cat Bed for Indoor Cats Soft & Self Warmi...,"5.0 out of 5 stars
Comfortable bed",5.0,"Cats like it
Read more"
Sisliya Washable Cat Beds & Furniture Hiding Cat Bed Cave for 26.4lb Cat Covered Cat Bed for Indoor Cats Soft & Self Warmi...,"5.0 out of 5 stars
BEST BUY!!!!!",5.0,"The media could not be loaded.
                



 I love the cat house! It's very cute and my kitten sleeps and plays very well in it.
Read more"
Sisliya Washable Cat Beds & Furniture Hiding Cat Bed Cave for 26.4lb Cat Covered Cat Bed for Indoor Cats Soft & Self Warmi...,"5.0 out of 5 stars
I'm satisfied with the product and so nice 👍",5.0,"My. Kitten love that aand it is so soft and comfortable
Read more"
Sisliya Washable Cat Beds & Furniture Hiding Cat Bed Cave for 26.4lb Cat Covered Cat Bed for Indoor Cats Soft & Self Warmi...,"1.0 out of 5 stars
Worst quality",1.0,"The quality sucks and the package was worst no cover for bed it was packed like a garbage and i recd a used product the stitchings were not good and the quality of the bed also not that great
Read more"
Sisliya Washable Cat Beds & Furniture Hiding Cat Bed Cave for 26.4lb Cat Covered Cat Bed for Indoor Cats Soft & Self Warmi...,"4.0 out of 5 stars
Very nice",4.0,"She is just loving it❤️❤️
Read more"
Sisliya Washable Cat Beds & Furniture Hiding Cat Bed Cave for 26.4lb Cat Covered Cat Bed for Indoor Cats Soft & Self Warmi...,"5.0 out of 5 stars
Just what I wanted!",5.0,"I have been looking for these type of beds for my cat since ages but nobody was selling such ones in India, even if they were the rates were exorbitant. So happy to have got what I exactly wanted.
Read more"
"Dog Trust Pet Carry Bag for Puppy, Kitten and Cat Design and Colour May Vary Small","5.0 out of 5 stars
Very convient to carry our kitten",5.0,"This bag is very light and easy to carry. Our kitten has enough space and it's easy to carry him to the vet or other places. The seller sent a random design of the bag, but it turned out to be a lovely print. Happy with the bag
Read more"
"Dog Trust Pet Carry Bag for Puppy, Kitten and Cat Design and Colour May Vary Small","1.0 out of 5 stars
Product colour mismatch",1.0,"The product doesn’t look anywhere close to what is shown in the website
Read more"
